TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0051603," ""proteolysis involved in cellular protein catabolic process""",0.841, null, null,5.284,-3.208,0.864,0.797,30163, True
GO:0043632," ""modification-dependent macromolecule catabolic process""",0.715, null, null,5.214,-1.52,0.88,0.848,30163, True
GO:0044265," ""cellular macromolecule catabolic process""",1.526, null, null,5.543,-3.932,0.871,0.851,30163, True
GO:0044257," ""cellular protein catabolic process""",0.85, null, null,5.288,-2.926,0.864,0.949,30163, True
GO:0006511," ""ubiquitin-dependent protein catabolic process""",0.662, null, null,5.18,-1.664,0.867,0.965,30163, True
GO:0019941," ""modification-dependent protein catabolic process""",0.704, null, null,5.206,-1.709,0.866,0.984,30163, True
GO:0006325," ""chromatin organization""",0.761,-0.55,-3.004,5.24,-3.654,0.951,0.69,-1, False
GO:0016569," ""covalent chromatin modification""",0.406, null, null,4.968,-2.813,0.888,0.73,6325, True
GO:0006338," ""chromatin remodeling""",0.163, null, null,4.57,-1.758,0.953,0.812,6325, True
GO:0016570," ""histone modification""",0.405, null, null,4.967,-2.448,0.869,0.879,6325, True
