TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0019222," ""regulation of metabolic process""",13.185,6.281,-0.585,6.479,-21.123,0.716,0.429,-1, False
GO:0007265," ""Ras protein signal transduction""",0.056,5.127,2.912,4.108,-3.307,0.747,0.43,-1, False
GO:0009605," ""response to external stimulus""",1.712,3.898,5.811,5.593,-16.599,0.887,0.442,-1, False
GO:1901362," ""organic cyclic compound biosynthetic process""",9.746,-4.872,-3.107,6.348,-7.57,0.957,0.443,-1, False
GO:0035458," ""cellular response to interferon-beta""",0.004,2.55,6.196,2.941,-7.136,0.87,0.463,-1, False
GO:0019538," ""protein metabolic process""",19.817,-2.498,-3.702,6.656,-13.83,0.95,0.467,-1, False
GO:0018130," ""heterocycle biosynthetic process""",9.214,-5.035,-2.603,6.324,-7.907,0.951,0.47,-1, False
GO:0006357," ""regulation of transcription by RNA polymerase II""",1.728,5.687,-0.572,5.597,-7.189,0.726,0.471,-1, False
GO:0007264," ""small GTPase mediated signal transduction""",0.238,5.265,2.628,4.736,-4.33,0.719,0.477,-1, False
GO:0042060," ""wound healing""",0.071,4.69,5.991,4.212,-4.157,0.899,0.488,-1, False
GO:0009059," ""macromolecule biosynthetic process""",11.377,-3.562,-3.956,6.415,-7.526,0.945,0.49,-1, False
GO:0001816," ""cytokine production""",0.003,1.201,-5.676,2.832,-10.963,0.897,0.491,-1, False
GO:0051246," ""regulation of protein metabolic process""",2.579,5.811,-0.947,5.771,-13.611,0.726,0.497,-1, False
GO:0006954," ""inflammatory response""",0.094,4.598,5.764,4.331,-3.71,0.891,0.5,-1, False
GO:0006950," ""response to stress""",4.522,3.91,5.644,6.014,-20.119,0.876,0.502,-1, False
GO:0009611," ""response to wounding""",0.103,4.577,5.907,4.374,-5.15,0.898,0.504,-1, False
GO:0044267," ""cellular protein metabolic process""",15.14,-2.925,-3.796,6.539,-15.092,0.933,0.514,-1, False
GO:0016070," ""RNA metabolic process""",8.077,-3.844,-3.507,6.266,-7.78,0.939,0.531,-1, False
GO:0030036," ""actin cytoskeleton organization""",0.354,-3.498,5.9,4.908,-3.405,0.979,0.545,-1, False
GO:0006508," ""proteolysis""",5.739,-2.506,-4.682,6.118,-3.051,0.952,0.547,-1, False
GO:0042221," ""response to chemical""",3.34,3.756,5.547,5.883,-6.346,0.879,0.549,-1, False
GO:0048525," ""negative regulation of viral process""",0.013,7.52,-2.682,3.464,-5.215,0.785,0.56,-1, False
GO:0045071," ""negative regulation of viral genome replication""",0.007, null, null,3.191,-5.22,0.793,0.883,48525, True
GO:0045069," ""regulation of viral genome replication""",0.012, null, null,3.433,-3.727,0.839,0.91,48525, True
GO:1903900," ""regulation of viral life cycle""",0.022, null, null,3.695,-3.395,0.833,0.942,48525, True
GO:0032446," ""protein modification by small protein conjugation""",0.925,-2.586,-5.253,5.325,-6.547,0.947,0.561,-1, False
GO:0000209," ""protein polyubiquitination""",0.09, null, null,4.312,-4.15,0.958,0.748,32446, True
GO:0016567," ""protein ubiquitination""",0.833, null, null,5.28,-5.81,0.948,0.924,32446, True
GO:0035556," ""intracellular signal transduction""",3.902,5.251,2.225,5.95,-19.488,0.642,0.562,-1, False
GO:0007165," ""signal transduction""",7.086, null, null,6.209,-4.364,0.619,0.828,35556, True
GO:0048771," ""tissue remodeling""",0.019,1.961,-5.907,3.644,-4.42,0.903,0.564,-1, False
GO:0006810," ""transport""",18.93,-5.907,2.034,6.636,-3.551,0.965,0.565,-1, False
GO:0051234," ""establishment of localization""",19.059, null, null,6.639,-3.169,0.966,0.784,6810, True
GO:0090130," ""tissue migration""",0.023,1.711,-6.008,3.73,-3.289,0.902,0.572,-1, False
GO:0044249," ""cellular biosynthetic process""",23.054,-4.736,-2.217,6.722,-7.227,0.948,0.578,-1, False
GO:1901576," ""organic substance biosynthetic process""",23.584, null, null,6.732,-6.338,0.954,0.723,44249, True
GO:0070647," ""protein modification by small protein conjugation or removal""",1.191,-2.705,-5.164,5.435,-7.042,0.949,0.58,-1, False
GO:0016310," ""phosphorylation""",7.82,-5.956,-0.72,6.252,-9.165,0.969,0.591,-1, False
GO:0006796," ""phosphate-containing compound metabolic process""",14.031, null, null,6.506,-5.951,0.965,0.738,16310, True
GO:0090304," ""nucleic acid metabolic process""",13.823,-3.673,-3.278,6.5,-6.742,0.935,0.599,-1, False
GO:0001503," ""ossification""",0.046,1.807,-5.89,4.019,-4.57,0.898,0.605,-1, False
GO:0022612," ""gland morphogenesis""",0.021,2.053,-6.396,3.68,-4.31,0.844,0.607,-1, False
GO:0031323," ""regulation of cellular metabolic process""",12.635,6.032,-0.639,6.461,-20.971,0.669,0.614,-1, False
GO:0051252," ""regulation of RNA metabolic process""",10.078, null, null,6.362,-10.527,0.671,0.806,31323, True
GO:0019219," ""regulation of nucleobase-containing compound metabolic process""",10.21, null, null,6.368,-10.662,0.675,0.809,31323, True
GO:2000112," ""regulation of cellular macromolecule biosynthetic process""",11.418, null, null,6.417,-10.249,0.668,0.83,31323, True
GO:0009889," ""regulation of biosynthetic process""",11.506, null, null,6.42,-11.851,0.678,0.831,31323, True
GO:0010468," ""regulation of gene expression""",11.879, null, null,6.434,-11.747,0.676,0.838,31323, True
GO:0051171," ""regulation of nitrogen compound metabolic process""",12.433, null, null,6.454,-20.016,0.675,0.847,31323, True
GO:0080090," ""regulation of primary metabolic process""",12.507, null, null,6.456,-19.158,0.675,0.848,31323, True
GO:0060255," ""regulation of macromolecule metabolic process""",12.939, null, null,6.471,-19.407,0.673,0.855,31323, True
GO:0031326," ""regulation of cellular biosynthetic process""",11.487, null, null,6.419,-11.133,0.668,0.883,31323, True
GO:0010556," ""regulation of macromolecule biosynthetic process""",11.432, null, null,6.417,-10.699,0.674,0.883,31323, True
GO:0006355," ""regulation of transcription  DNA-templated""",9.898, null, null,6.355,-9.356,0.669,0.889,31323, True
GO:2001141," ""regulation of RNA biosynthetic process""",9.906, null, null,6.355,-9.263,0.67,0.892,31323, True
GO:1903506," ""regulation of nucleic acid-templated transcription""",9.898, null, null,6.355,-9.324,0.67,0.901,31323, True
GO:0007166," ""cell surface receptor signaling pathway""",0.883,5.222,2.381,5.305,-16.183,0.688,0.617,-1, False
GO:0044271," ""cellular nitrogen compound biosynthetic process""",14.482,-4.401,-2.848,6.52,-7.074,0.944,0.619,-1, False
GO:0034645," ""cellular macromolecule biosynthetic process""",11.134,-3.639,-3.689,6.406,-7.194,0.929,0.631,-1, False
GO:0035456," ""response to interferon-beta""",0.005,2.605,6.425,3.054,-7.293,0.875,0.633,-1, False
GO:0001763," ""morphogenesis of a branching structure""",0.038,1.894,-6.367,3.934,-3.909,0.852,0.636,-1, False
GO:0050789," ""regulation of biological process""",21.186,6.313,-0.682,6.685,-14.609,0.715,0.637,-1, False
GO:0050794," ""regulation of cellular process""",19.762, null, null,6.655,-12.979,0.701,0.719,50789, True
GO:0043281," ""regulation of cysteine-type endopeptidase activity involved in apoptotic process""",0.037,4.68,-1.956,3.927,-3.183,0.769,0.64,-1, False
GO:0043154," ""negative regulation of cysteine-type endopeptidase activity involved in apoptotic process""",0.015, null, null,3.53,-3.291,0.704,0.932,43281, True
GO:0062197," ""cellular response to chemical stress""",0.221,3.411,5.637,4.704,-2.943,0.846,0.649,-1, False
GO:0018193," ""peptidyl-amino acid modification""",2.741,-2.824,-4.833,5.797,-4.068,0.943,0.652,-1, False
GO:0006139," ""nucleobase-containing compound metabolic process""",18.964,-4.092,-2.652,6.637,-4.886,0.944,0.653,-1, False
GO:0032774," ""RNA biosynthetic process""",2.234,-4.141,-3.758,5.708,-9.136,0.942,0.655,-1, False
GO:0044257," ""cellular protein catabolic process""",0.85,-2.184,-5.47,5.288,-3.288,0.931,0.668,-1, False
GO:0030163," ""protein catabolic process""",1.027, null, null,5.371,-3.489,0.939,0.798,44257, True
GO:0044265," ""cellular macromolecule catabolic process""",1.526, null, null,5.543,-3.449,0.935,0.851,44257, True
GO:0045785," ""positive regulation of cell adhesion""",0.069,4.289,-1.146,4.196,-5.136,0.739,0.67,-1, False
GO:0007162," ""negative regulation of cell adhesion""",0.047, null, null,4.027,-3.221,0.758,0.889,45785, True
GO:0022407," ""regulation of cell-cell adhesion""",0.072, null, null,4.217,-4.058,0.811,0.916,45785, True
GO:0051716," ""cellular response to stimulus""",10.979,3.851,5.584,6.4,-9.762,0.858,0.672,-1, False
GO:0060759," ""regulation of response to cytokine stimulus""",0.027,6.527,-3.145,3.785,-3.266,0.784,0.674,-1, False
GO:0034654," ""nucleobase-containing compound biosynthetic process""",6.681,-4.539,-3.124,6.184,-7.712,0.944,0.678,-1, False
GO:0008285," ""negative regulation of cell population proliferation""",0.123,7.758,-1.058,4.45,-6.62,0.743,0.681,-1, False
GO:0050678," ""regulation of epithelial cell proliferation""",0.056, null, null,4.106,-3.235,0.818,0.818,8285, True
GO:0008284," ""positive regulation of cell population proliferation""",0.147, null, null,4.526,-3.139,0.728,0.878,8285, True
GO:0051090," ""regulation of DNA-binding transcription factor activity""",0.084,4.898,-1.567,4.281,-5.78,0.766,0.688,-1, False
GO:0048699," ""generation of neurons""",0.323, null, null,4.868,-2.965,0.816,0.966,-1, True
GO:0051603," ""proteolysis involved in cellular protein catabolic process""",0.841, null, null,5.284,-3.012,0.931,0.971,-1, True
